"Scope","Title","InternalName","TypeAsString"
"/sites/FinanceDepartment/JournalEntries1","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/JournalEntries1","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/JournalEntries1","Merge","Combine","Computed"
"/sites/FinanceDepartment/JournalEntries1","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/JournalEntries1","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/JournalEntries1","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/JournalEntries1","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/JournalEntries1","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/JournalEntries1","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/JournalEntries1","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/JournalEntries1","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/JournalEntries","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/JournalEntries","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/JournalEntries","Name","FileLeafRef","File"
"/sites/FinanceDepartment/JournalEntries","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/JournalEntries","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/JournalEntries","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/JournalEntries","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/JournalEntries","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/JournalEntries","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/JournalEntries","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/JournalEntries","Title","Title","Text"
"/sites/FinanceDepartment/JournalEntries","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/JournalEntries","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/JournalEntries","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/JournalEntries","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/JournalEntries","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/JournalEntries","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/JournalEntries","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/JournalEntries","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/JournalEntries","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/JournalEntries","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/JournalEntries","Document ID","_dlc_DocIdUrl","URL"
